url,channel_name,ad_status,recheck_round_1,recheck_round_2,recheck_round_3,recheck_round_4,recheck_round_5
https://www.youtube.com/watch?v=6-MQP5GEoFY,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=n-0JLKaK6fs,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=UjzBIdbk2zY,TheQuartering,Yes,Yes,,,,
https://www.youtube.com/watch?v=hvLAtst7SgU,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=2bcKKs6vpGU,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=2ZoM5cMXzcc,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=FTxzfH6jIoY,TheQuartering,Yes,No,Yes,,,
https://www.youtube.com/watch?v=fp_GOiz5MV0,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=9faEnSxkYFU,TheQuartering,Yes,No,Yes,,,
https://www.youtube.com/watch?v=ImBcvC4TrtI,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=C1qi3TkxhQ8,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=RWvdjQyyByA,TheQuartering,Yes,Yes,,,,
https://www.youtube.com/watch?v=mGcQRQ3wqsk,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=SqFTzjVa0Pg,TheQuartering,Yes,No,Yes,,,
https://www.youtube.com/watch?v=hmipo-dntK8,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=Bl8FEOvO_w8,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=knmVtqTW0MQ,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=mfJiuglxhsY,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=_EgB0-lmS28,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=L-ef4cj_mnI,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=qPsiWQq51dg,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=XPs26YGXdxg,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=ESeyg7BVkBY,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=qZ5VFLguhh4,TheQuartering,Yes,Yes,,,,
https://www.youtube.com/watch?v=8ez7u2StoWI,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=5CqXfvf-Awc,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=DFgZSCkggTY,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=olCDj9y-EXo,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=hjunt0aem7A,TheQuartering,Yes,Yes,,,,
https://www.youtube.com/watch?v=buPMQiXSNgE,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=fSaPt5nFlHE,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=nwea_CBVVgo,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=oQSxgWkSI5g,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=34mSBDoWxKc,TheQuartering,Yes,Yes,,,,
https://www.youtube.com/watch?v=yGvQfTultRw,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=HYmFwmx65OA,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=E0UvbJEf0Uc,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=fJsJHrO66Y4,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=24pJeAIbdpY,TheQuartering,Yes,Yes,,,,
https://www.youtube.com/watch?v=RTqNQsRcnIQ,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=DTXBi3E9mo4,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=Ts76T7tJv-U,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=2tlOYNOw68Y,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=1Sf-19gr9pM,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=67Qd5J47Y84,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=XrapZtmfU6I,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=ikYGLNB7X1w,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=Ga6fNHtgdzg,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=sDCT8YGMl5Q,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=asnDtCGwEn4,TheQuartering,Yes,Yes,,,,
https://www.youtube.com/watch?v=Me0fryGe2X8,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=F-mzNYCIgMY,TheQuartering,Yes,No,Yes,,,
https://www.youtube.com/watch?v=UdAxeeHKF3w,TheQuartering,Yes,,,,,
https://www.youtube.com/watch?v=o5wS_aIK1pY,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=NlYpyTFUqRg,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=oRfU1RscGW8,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=_zDVo6if2AI,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=OcYVqY7yl6s,Hero Hei,Yes,Yes,,,,
https://www.youtube.com/watch?v=uURSWEaVFP8,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=5sjSC3-1izQ,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=eQ3BfpWVfQE,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=8EzMJYYfOrA,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=11z-fmeypoc,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=ZpvlVyuxBWc,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=4qrzwJ6ZhLw,Hero Hei,Yes,Yes,,,,
https://www.youtube.com/watch?v=CTSGApgZrMY,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=p6drtS2FBWU,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=v1Fw_LjwMsQ,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=n_Akh3Av-iw,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=jFBpzOTasiE,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=DDHqE-AJsh0,Hero Hei,Yes,Yes,,,,
https://www.youtube.com/watch?v=veQVIDe39Hc,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=Y2SnMDVVuNc,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=KhCc3Jf4P50,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=ZCmnW7SSGUU,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=lBc3HJapC1k,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=0WwLlQfZbC4,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=eGu1kSLwAlg,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=s_i1nJKZdAc,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=gOxbVmBuMig,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=OIzswtE9Ato,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=vst1LWrYAGo,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=HDbtds8rbJw,Hero Hei,Yes,Yes,,,,
https://www.youtube.com/watch?v=unwol9VG62Y,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=4fGJ6YOumzQ,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=3TPWf8zasrA,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=H5lHIXiHdIE,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=0EZrD1D9Das,Hero Hei,Yes,No,Yes,,,
https://www.youtube.com/watch?v=rWg3Wbogh9U,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=5znurzDDc-k,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=LbVGG5CAM_s,Hero Hei,Yes,Yes,,,,
https://www.youtube.com/watch?v=pQ5itnsSPqk,Hero Hei,Yes,Yes,,,,
https://www.youtube.com/watch?v=ztcQB2HunOk,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=A3pdBGEKc7E,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=y2Xmlr6XJ-E,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=qIzRD9NNi0o,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=IE2H-N-Oft8,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=2B4YyPnISmE,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=2U5gI640Uco,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=GACCxnoEqNY,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=0P7OTVd8o4g,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=WBQlpg76Uts,Hero Hei,Yes,Yes,,,,
https://www.youtube.com/watch?v=S_-06lZrH1c,Hero Hei,Yes,Yes,,,,
https://www.youtube.com/watch?v=vSjllaiQ5H8,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=IMnK-SxrXA4,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=vZzHY5rYoiA,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=SMfMt-fmSIo,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=qUlzPYfE3-o,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=p3oXzw97neo,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=TLnMCzitupM,Hero Hei,Yes,No,Yes,,,
https://www.youtube.com/watch?v=H4eE32OB2kQ,Hero Hei,Yes,Yes,,,,
https://www.youtube.com/watch?v=pc1WsTJlRJY,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=_h-7fq_oA5I,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=i_vFXfhfv9o,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=FTtbjkCS6RI,Hero Hei,Yes,Yes,,,,
https://www.youtube.com/watch?v=0Yvjf6JL2o0,Hero Hei,Yes,Yes,,,,
https://www.youtube.com/watch?v=G0W57kk_yUA,Hero Hei,Yes,Yes,,,,
https://www.youtube.com/watch?v=NRAEWnsc92I,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=Wd5Wl8mWL_Q,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=jfKkMaWGO_0,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=X_M8xEn_CFE,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=yId-5fNbb4E,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=qo-TsMTdjbk,Hero Hei,Yes,,,,,
https://www.youtube.com/watch?v=WS8Nln2aa7c,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=xtUswBeCbyw,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=-h3sprJTNpo,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=UGepJjqwUsk,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=dUtP02VQgLE,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=PBqfHz_uUbE,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=QnIDZqMDh58,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=-p_3smI7eJQ,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=IyDfFo16ogw,HeelvsBabyface,Yes,No,Yes,,,
https://www.youtube.com/watch?v=hTCsNrC1_LU,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=5x8anGV6yu4,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=rNiac9MAO3o,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=_PELjNBkhUM,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=tZ3CuVPq5Bw,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=xpbhKvi8a8k,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=dBfYoBKFCS8,HeelvsBabyface,Yes,No,Yes,,,
https://www.youtube.com/watch?v=O6fXmirI_Zk,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=Sw58RGArXxQ,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=35UKNNokTlQ,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=f0Dl4m9bN1w,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=PEObaWgWfQE,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=FFmXyiyIfuo,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=D0aqIq36t3s,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=FZXRJGU5FFs,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=9wjDd_88OCQ,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=nSNzuxZVokM,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=B5nnIy6f5zQ,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=79DZrp-cIKw,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=QG4e4kuOLoM,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=TA9tsPPEORs,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=uufWtpnI-NM,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=8EPHk_myA8M,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=T4we0Qbd2is,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=Kta0jOvbyvw,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=yLnsMJM9oa4,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=GKcTkXqMEPs,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=P4DgjxHDikA,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=d03jgcmX5-8,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=vRxwijMQ9hU,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=ePK6zWdjRMA,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=IfwS74cYStA,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=7XsxFOYBPMM,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=TdQW-yTrsFg,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=Kb1fJHm7Qjc,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=JAjG41BxET8,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=pybHApgtV5U,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=Xh-QVl5IUjE,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=gYnq5sBAvnU,HeelvsBabyface,No,No,No,No,No,No
https://www.youtube.com/watch?v=hVU4pMnUQV4,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=oL9DVyJlAkM,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=4TtScQzyucQ,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=Ac03UgJDUcE,HeelvsBabyface,Yes,No,No,Yes,,
https://www.youtube.com/watch?v=lfywtK2Xif0,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=pvsqDF1VqUk,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=lNd4tYMP0DY,HeelvsBabyface,Yes,No,No,Yes,,
https://www.youtube.com/watch?v=zeAJMpokD-4,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=zhajKYTXAFQ,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=LWhgoRmRS2g,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=NaexcqRXDT0,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=G8U8glTIoUw,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=CDOov2JpBAo,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=NXJJNWN0Rpo,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=Nb4a9h4WBGw,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=SSISNx5iki8,HeelvsBabyface,Yes,Yes,,,,
https://www.youtube.com/watch?v=7t8dBzR3PWo,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=uzn3IzbSV64,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=8BhHAdgFgC0,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=Cvnfpxv2lvs,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=GkuIXHdvhEM,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=D2evG_dHQiI,HeelvsBabyface,Yes,,,,,
https://www.youtube.com/watch?v=8UoQXinZ7yU,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=9TnTcfP4lcw,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=OB23XMGJIqk,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=Gmy6l-WbHqU,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=kOH_R5wZBgg,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=RMcrrKYIW-A,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=ojEXW60PXSE,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=PuHT_UUvwxo,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=IkO-FgbQuwo,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=0qyAKUIED5I,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=Al4Szx0ZEm8,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=GK-061GYjaI,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=HvrTyp9j2Y8,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=0oU_bhuLQXY,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=vjk5vSZmXTg,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=fGvqf-UcXL4,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=nkSV144g1EM,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=jHamtTDi46g,Clownfish TV,Yes,No,Yes,,,
https://www.youtube.com/watch?v=ZE-Di7yQjKE,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=4zZHvMsRRrw,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=ZzPQ5-Y8baU,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=Ul97e5s8q5o,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=u6te-l1JBtg,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=MuTYyMaqmkg,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=HMvlHShkD-c,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=GgpkB-XIF_A,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=eLPTWZcVJNs,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=GWmeGEhxgzo,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=VNgYA5nngr4,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=rMXmR-8AFLc,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=i6KC07x7gWo,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=H5N89KMuL8g,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=sItpfx-lwic,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=UGx-ChrrwCY,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=lqPhm7klMdQ,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=yJi145ZKzkY,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=_m8oLpYgxmI,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=HMJU0LohNKA,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=mXGIJnvh6dg,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=xizEROqyWMI,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=VewTSCh4h5c,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=i5FeXFXJhrQ,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=6Y1Wgv-DfvA,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=sK3xnzZX-JI,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=O_tAf13dsTY,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=l3mGy7hD-7A,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=f89wRR9NhRQ,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=kSSBH5N9r08,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=JUEGzSeOTzk,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=bKNJcgWazNQ,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=HKYy2mkkVgk,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=Bl13IecJx8Q,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=VY57CMT_V8I,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=-nzty8CDhV4,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=UJDW0RuPGvQ,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=JcIL55UF0x8,Clownfish TV,Yes,Yes,,,,
https://www.youtube.com/watch?v=C5GdXAerJ-o,Clownfish TV,Yes,No,Yes,,,
https://www.youtube.com/watch?v=kcwcG_gAL9s,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=o_S6LQipziA,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=6dxycsB4THs,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=GHEcJDl6aBk,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=NZWT75CKZko,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=qvUMotra64c,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=JdJhML-ApO8,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=snsZ0YfgJF8,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=XRhTELx-2ys,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=BaK_1upj4oI,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=v1rcg_NG47U,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=qWhI_86-zVg,Clownfish TV,Yes,,,,,
https://www.youtube.com/watch?v=-5cp4L8pIG8,Clownfish TV,Yes,No,Yes,,,
https://www.youtube.com/watch?v=BolWFNKAzfs,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=4GS870MGsXo,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=TQrCbaQxtH0,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=Hmb28RV56K8,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=fHxz1-SlpH8,Shadiversity,Yes,Yes,,,,
https://www.youtube.com/watch?v=52v-Kt-5sV8,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=d-vAWet1d-8,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=a5Cig0WXQUQ,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=KRC5UKEwnoU,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=YjjAvRfswxc,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=knW41llP6dg,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=1TIFC717muE,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=NSX4pWhUi7g,Shadiversity,Yes,Yes,,,,
https://www.youtube.com/watch?v=MpAPFEEOBfA,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=doB7HxYCRaQ,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=flxDJElg-wA,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=z-GdBdOLz1k,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=pMMDohasGOQ,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=CYlQaFcMpWI,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=wtFTueSvOP0,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=qeNYuul2DQk,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=sIoMIQdO3VU,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=6DQqMQ2KYYk,Shadiversity,Yes,Yes,,,,
https://www.youtube.com/watch?v=uw_KcQzuQw0,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=RtU3DPPbEZE,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=GiQT3_8iBb0,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=DcfR9vbU_-Q,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=6b6N-hgb9-s,Shadiversity,Yes,Yes,,,,
https://www.youtube.com/watch?v=IypbGxa_TWA,Shadiversity,Yes,No,Yes,,,
https://www.youtube.com/watch?v=5NvCUtBkaVY,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=7lPuvxr-YGU,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=zq_-4yHYPuI,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=ArJKj0Q9fh4,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=Kvb9xLnrZac,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=OQeTbj2CI3s,Shadiversity,Yes,Yes,,,,
https://www.youtube.com/watch?v=nXC34Sf7Crw,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=rYdF2RdUwJw,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=1i5c8u43K4I,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=3n_XccdGkLc,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=oV3OQvIm1W4,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=U77r62eUIhU,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=ga8ipJ79UCw,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=CZhNKXR_oKU,Shadiversity,Yes,Yes,,,,
https://www.youtube.com/watch?v=zAukjPx0a3w,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=BDlJXtgSKj0,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=8jg7pWhYVak,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=POVOB1cKUNA,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=bwdMwWzw2wM,Shadiversity,No,No,No,No,No,No
https://www.youtube.com/watch?v=SxRUcxwqxJ4,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=SFhYfxT59d4,Shadiversity,Yes,,,,,
https://www.youtube.com/watch?v=4LmBtaYuBo8,Shadiversity,Yes,,,,,
